{'name': 'inside', 'temp': 24.625, 'time': '17:21:39'},
{'name': 'inside_floor', 'temp': 21.0, 'time': '17:21:39'},
{'name': 'outside', 'temp': 24.75, 'time': '17:31:43'},
{'name': 'inside', 'temp': 24.687, 'time': '17:31:43'},
{'name': 'inside_floor', 'temp': 21.0, 'time': '17:31:43'},
{'name': 'outside', 'temp': 23.062, 'time': '17:41:48'},
{'name': 'inside', 'temp': 24.687, 'time': '17:41:48'},
{'name': 'inside_floor', 'temp': 21.0, 'time': '17:41:48'},
{'name': 'outside', 'temp': 23.125, 'time': '17:51:53'},
{'name': 'inside', 'temp': 24.687, 'time': '17:51:53'},
{'name': 'inside_floor', 'temp': 21.062, 'time': '17:51:53'},
{'name': 'outside', 'temp': 23.312, 'time': '18:01:58'},
{'name': 'inside', 'temp': 24.687, 'time': '18:01:58'},
{'name': 'inside_floor', 'temp': 21.062, 'time': '18:01:58'},
{'name': 'outside', 'temp': 23.75, 'time': '18:12:03'},
{'name': 'inside', 'temp': 24.687, 'time': '18:12:03'},
{'name': 'inside_floor', 'temp': 21.125, 'time': '18:12:03'},
{'name': 'outside', 'temp': 23.25, 'time': '18:22:08'},
{'name': 'inside', 'temp': 24.625, 'time': '18:22:08'},
{'name': 'inside_floor', 'temp': 21.062, 'time': '18:22:08'},
{'name': 'outside', 'temp': 22.812, 'time': '18:32:13'},
{'name': 'inside', 'temp': 24.625, 'time': '18:32:13'},
{'name': 'inside_floor', 'temp': 21.125, 'time': '18:32:13'},
{'name': 'outside', 'temp': 23.062, 'time': '18:42:18'},
{'name': 'inside', 'temp': 24.5, 'time': '18:42:18'},
{'name': 'inside_floor', 'temp': 21.062, 'time': '18:42:18'},
{'name': 'outside', 'temp': 22.562, 'time': '18:52:23'},
{'name': 'inside', 'temp': 24.437, 'time': '18:52:23'},
{'name': 'inside_floor', 'temp': 21.0, 'time': '18:52:23'},
{'name': 'outside', 'temp': 22.187, 'time': '19:02:30'},
{'name': 'inside', 'temp': 24.437, 'time': '19:02:30'},
{'name': 'inside_floor', 'temp': 20.937, 'time': '19:02:30'},
{'name': 'outside', 'temp': 21.937, 'time': '19:12:34'},
{'name': 'inside', 'temp': 24.375, 'time': '19:12:34'},
{'name': 'inside_floor', 'temp': 21.0, 'time': '19:12:34'},
{'name': 'outside', 'temp': 22.0, 'time': '19:22:39'},
{'name': 'inside', 'temp': 24.375, 'time': '19:22:39'},
{'name': 'inside_floor', 'temp': 21.0, 'time': '19:22:39'},
{'name': 'outside', 'temp': 21.625, 'time': '19:32:44'},
{'name': 'inside', 'temp': 24.437, 'time': '19:32:44'},
{'name': 'inside_floor', 'temp': 21.062, 'time': '19:32:44'},
{'name': 'outside', 'temp': 21.437, 'time': '19:42:49'},
{'name': 'inside', 'temp': 24.5, 'time': '19:42:49'},
{'name': 'inside_floor', 'temp': 21.062, 'time': '19:42:49'},
{'name': 'outside', 'temp': 21.062, 'time': '19:52:54'},
{'name': 'inside', 'temp': 24.5, 'time': '19:52:54'},
{'name': 'inside_floor', 'temp': 21.125, 'time': '19:52:54'},
{'name': 'outside', 'temp': 20.625, 'time': '20:02:59'},
{'name': 'inside', 'temp': 24.5, 'time': '20:02:59'},
{'name': 'inside_floor', 'temp': 21.125, 'time': '20:02:59'},
{'name': 'outside', 'temp': 20.25, 'time': '20:13:04'},
{'name': 'inside', 'temp': 24.5, 'time': '20:13:04'},
{'name': 'inside_floor', 'temp': 21.062, 'time': '20:13:04'},
{'name': 'outside', 'temp': 19.812, 'time': '20:23:09'},
{'name': 'inside', 'temp': 24.375, 'time': '20:23:09'},
{'name': 'inside_floor', 'temp': 21.062, 'time': '20:23:09'},
{'name': 'outside', 'temp': 19.562, 'time': '20:33:14'},
{'name': 'inside', 'temp': 24.312, 'time': '20:33:14'},
{'name': 'inside_floor', 'temp': 21.0, 'time': '20:33:14'},
{'name': 'outside', 'temp': 18.375, 'time': '20:43:18'},
{'name': 'inside', 'temp': 24.25, 'time': '20:43:18'},
{'name': 'inside_floor', 'temp': 21.0, 'time': '20:43:18'},
